File,Alpha,Beta,FeatureAlgo
hayes-roth.data,0.02,0.04,GR
hcc-data.data,0.02,0.04,MI
HCV-Egy-Data.csv,0.02,0.04,fcbf
hcvdat0.csv,0.02,0.04,GR
heart_failure_clinical_records_dataset.csv,0.02,0.04,MI
highereducation.csv,0.02,0.04,relief
horse.csv,0.02,0.04,MI
HTRU_2.csv,0.02,0.04,GR
Immunotherapy.xlsx,0.02,0.04,fcbf
Indian Liver Patient Dataset (ILPD).csv,0.02,0.04,fcbf
insurancedata2000.data,0.02,0.04,relief
ionosphere-5cn01-n.csv,0.02,0.04,relief
ionosphere.data,0.02,0.04,MI
iris.data,0.02,0.04,GR
iris0.csv,0.02,0.04,GR
Iris5cn01nc.csv,0.02,0.04,GR
letter-recognition.data,0.02,0.04,relief
Lymphography Multi-class Imbalanced data set.csv,0.02,0.04,cfs
lymphography.data,0.02,0.04,GR
mammographic_masses.data,0.02,0.04,GR
monks-1.csv,0.02,0.04,relieff
monks-2.csv,0.02,0.04,GR
monks-3.csv,0.02,0.04,GR
myocardical.data,0.02,0.04,GR
new-thyroid1.csv,0.02,0.04,GR
newthyroid.csv,0.02,0.04,relief
newthyroid2.csv,0.02,0.04,GR
nursery.data,0.02,0.04,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.02,0.04,cfs
page-blocks-1-3_vs_4.csv,0.02,0.04,GR
pageblocks_imbalanced.csv,0.02,0.04,GR
pageblocks5cn01-nc.csv,0.02,0.04,GR
parkinsons.data,0.02,0.04,relieff
Phishing Websites Data Set.csv,0.02,0.04,chisquare
PhishingData.csv,0.02,0.04,relief
Pima-5cn01-nc.csv,0.02,0.04,fcbf
pima.csv,0.02,0.04,relief
pimaimbalanced.csv,0.02,0.04,GR
post-operative.csv,0.02,0.04,relief
primary-tumor.data,0.02,0.04,cfs
QSAR biodeg.csv,0.02,0.04,relief
Raisin_Dataset.csv,0.02,0.04,GR
seeds_dataset.data,0.02,0.04,MI
seismic-bumps.csv,0.02,0.04,fcbf
SomervilleHappinessSurvey2015.csv,0.02,0.04,MI
sonar5cn19.csv,0.02,0.04,relief
soybean-small.data,0.02,0.04,GR
spambase.data,0.02,0.04,GR
SPECT.csv,0.02,0.04,GR
SPECTF.csv,0.02,0.04,GR
starlog shuttle imbalanced.csv,0.02,0.04,chisquare
starlog vehicle sikhouettes.dat,0.02,0.04,fcbf
starlog_australian.dat,0.02,0.04,MI
statlog_heart.csv,0.02,0.04,cfs
student-mat.csv,0.02,0.04,GR
student-por.csv,0.02,0.04,cfs
tae.data,0.02,0.04,MI
ThoraricSurgery.csv,0.02,0.04,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.02,0.04,GR
thyroid multiclass imbalance.csv,0.02,0.04,chisquare
thyroid.csv,0.02,0.04,chisquare
thyroid5cn21.csv,0.02,0.04,chisquare
tic-tac-toe.data,0.02,0.04,relieff
titanic.csv,0.02,0.04,relief
trial.csv,0.02,0.04,GR
TUANDROMD.csv,0.02,0.04,chisquare
Turkish_music.csv,0.02,0.04,relieff
vehicle0.csv,0.02,0.04,relieff
vehicle1.csv,0.02,0.04,relieff
vehicle2.csv,0.02,0.04,fcbf
vehicle3.csv,0.02,0.04,relieff
Wholesale customers data.csv,0.02,0.04,chisquare
wine imbalance.csv,0.02,0.04,GR
wine.data,0.02,0.04,GR
wine5cn10-nc.csv,0.02,0.04,fcbf
winequality-red.csv,0.02,0.04,relief
winequality-white.csv,0.02,0.04,relieff
yeast-0-5-6-7-9_vs_4.csv,0.02,0.04,GR
yeast-1_vs_7.csv,0.02,0.04,relief
yeast-2_vs_4.csv,0.02,0.04,fcbf
yeast-2_vs_8.csv,0.02,0.04,GR
yeast.data,0.02,0.04,MI
yeast1.csv,0.02,0.04,GR
yeast3.csv,0.02,0.04,relief
yeast4.csv,0.02,0.04,relief
yeast5.csv,0.02,0.04,fcbf
yeast5cn21.csv,0.02,0.04,cfs
yeast6.csv,0.02,0.04,relief
yeastimbalance.csv,0.02,0.04,cfs
zoo.data,0.02,0.04,MI
chronic_kidney_disease_full.csv,0.02,0.1,GR
Autism-Adolescent-Data.csv,0.02,0.1,GR
SouthGermanCredit.asc,0.02,0.1,relieff
Z-Alizadeh sani dataset.xlsx,0.02,0.1,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.02,0.1,relieff
non-verbal tourist data.csv,0.02,0.1,chisquare
1year.csv,0.02,0.1,GR
2year.csv,0.02,0.1,GR
3year.csv,0.02,0.1,GR
4year.csv,0.02,0.1,fcbf
5year.csv,0.02,0.1,GR
abalone.data,0.02,0.1,chisquare
abalone9-18.csv,0.02,0.1,GR
adult.csv,0.02,0.1,MI
agaricus-lepiota.data,0.02,0.1,relieff
Algerian_forest_fires_dataset_UPDATE.csv,0.02,0.1,GR
appendicitis.csv,0.02,0.1,GR
audit_risk.csv,0.02,0.1,relief
audit_trial.csv,0.02,0.1,GR
Autism-Adult-Data.csv,0.02,0.1,GR
Autism-Child-Data.csv,0.02,0.1,GR
Automobile_data.csv,0.02,0.1,fcbf
automobileimbalance.csv,0.02,0.1,MI
balance-scale.data,0.02,0.1,chisquare
balancescaleimbalanced.csv,0.02,0.1,chisquare
bloodtransfusion.data,0.02,0.1,relief
bone-marrow.csv,0.02,0.1,relieff
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.02,0.1,GR
breast-cancer-wisconsin.data,0.02,0.1,chisquare
breastcancercoimbra.csv,0.02,0.1,MI
breastcancerimbalance.csv,0.02,0.1,fcbf
breastcancerwdbc.data,0.02,0.1,GR
brestcancerwpbc.data,0.02,0.1,fcbf
bupa.data,0.02,0.1,relieff
burstheader.csv,0.02,0.1,GR
caesarian.csv,0.02,0.1,chisquare
car.data,0.02,0.1,chisquare
cargo2000_data_comma.csv,0.02,0.1,GR
cervical_behaviour.csv,0.02,0.1,fcbf
cervical_risk_factors_cervical_cancer.csv,0.02,0.1,relieff
Chemical Composion of Ceramic.csv,0.02,0.1,GR
chesskr-vs-kp.data,0.02,0.1,relieff
ckd-dataset-v2.csv,0.02,0.1,mrmr
climate_pop_failures.dat,0.02,0.1,GR
column_2C_weka.csv,0.02,0.1,GR
column_3C_weka.csv,0.02,0.1,GR
congress_house-votes-84.data,0.02,0.1,relief
connect-4.data,0.02,0.1,chisquare
connectionist-bench.data,0.02,0.1,relief
contraceptive.data,0.02,0.1,chisquare
contraceptive5cn02.csv,0.02,0.1,relief
contraceptivemulticlass.csv,0.02,0.1,relief
creditapprovallimits.data,0.02,0.1,relieff
Cryotherapy.xlsx,0.02,0.1,fcbf
data_banknote_authentication.csv,0.02,0.1,GR
dermatology.data,0.02,0.1,cfs
divorce.csv,0.02,0.1,GR
Dry_Bean_Dataset.csv,0.02,0.1,GR
ecoli-0_vs_1.csv,0.02,0.1,relief
ecoli-5cn01-nc.csv,0.02,0.1,relief
ecoli.data,0.02,0.1,MI
ecoli1.csv,0.02,0.1,relief
ecoli2.csv,0.02,0.1,relief
ecoli3.csv,0.02,0.1,relief
ecoli4.csv,0.02,0.1,GR
Electical_stability.csv,0.02,0.1,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.02,0.1,GR
fertility_Diagnosis.data,0.02,0.1,relief
glass identification imbalance.csv,0.02,0.1,relieff
glass-0-1-2-3_vs_4-5-6.csv,0.02,0.1,GR
glass-0-1-6_vs_2.csv,0.02,0.1,GR
glass-0-1-6_vs_5.csv,0.02,0.1,GR
glass.data,0.02,0.1,GR
glass0.csv,0.02,0.1,cfs
glass1.csv,0.02,0.1,relief
glass2.csv,0.02,0.1,GR
glass4.csv,0.02,0.1,GR
glass5.csv,0.02,0.1,chisquare
glass5cn10.csv,0.02,0.1,GR
glass6.csv,0.02,0.1,GR
Haberman imbalance.csv,0.02,0.1,GR
haberman.data,0.02,0.1,GR
Hayes-roth imbalance.csv,0.02,0.1,GR
hayes-roth.data,0.02,0.1,GR
hcc-data.data,0.02,0.1,MI
HCV-Egy-Data.csv,0.02,0.1,fcbf
hcvdat0.csv,0.02,0.1,GR
heart_failure_clinical_records_dataset.csv,0.02,0.1,MI
highereducation.csv,0.02,0.1,relief
horse.csv,0.02,0.1,MI
HTRU_2.csv,0.02,0.1,GR
Immunotherapy.xlsx,0.02,0.1,fcbf
Indian Liver Patient Dataset (ILPD).csv,0.02,0.1,fcbf
insurancedata2000.data,0.02,0.1,relief
ionosphere-5cn01-n.csv,0.02,0.1,relief
ionosphere.data,0.02,0.1,MI
iris.data,0.02,0.1,GR
iris0.csv,0.02,0.1,GR
Iris5cn01nc.csv,0.02,0.1,GR
letter-recognition.data,0.02,0.1,relief
Lymphography Multi-class Imbalanced data set.csv,0.02,0.1,cfs
lymphography.data,0.02,0.1,GR
mammographic_masses.data,0.02,0.1,GR
monks-1.csv,0.02,0.1,relieff
monks-2.csv,0.02,0.1,GR
monks-3.csv,0.02,0.1,GR
myocardical.data,0.02,0.1,relieff
new-thyroid1.csv,0.02,0.1,GR
newthyroid.csv,0.02,0.1,relief
newthyroid2.csv,0.02,0.1,GR
nursery.data,0.02,0.1,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.02,0.1,cfs
page-blocks-1-3_vs_4.csv,0.02,0.1,MI
pageblocks_imbalanced.csv,0.02,0.1,GR
pageblocks5cn01-nc.csv,0.02,0.1,GR
parkinsons.data,0.02,0.1,relieff
Phishing Websites Data Set.csv,0.02,0.1,relief
PhishingData.csv,0.02,0.1,relief
Pima-5cn01-nc.csv,0.02,0.1,fcbf
pima.csv,0.02,0.1,relief
pimaimbalanced.csv,0.02,0.1,GR
post-operative.csv,0.02,0.1,relief
primary-tumor.data,0.02,0.1,cfs
QSAR biodeg.csv,0.02,0.1,relief
Raisin_Dataset.csv,0.02,0.1,GR
seeds_dataset.data,0.02,0.1,MI
seismic-bumps.csv,0.02,0.1,fcbf
SomervilleHappinessSurvey2015.csv,0.02,0.1,MI
sonar5cn19.csv,0.02,0.1,relief
soybean-small.data,0.02,0.1,GR
spambase.data,0.02,0.1,relieff
SPECT.csv,0.02,0.1,chisquare
SPECTF.csv,0.02,0.1,GR
starlog shuttle imbalanced.csv,0.02,0.1,GR
starlog vehicle sikhouettes.dat,0.02,0.1,fcbf
starlog_australian.dat,0.02,0.1,MI
statlog_heart.csv,0.02,0.1,cfs
student-mat.csv,0.02,0.1,GR
student-por.csv,0.02,0.1,cfs
tae.data,0.02,0.1,MI
ThoraricSurgery.csv,0.02,0.1,MI
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.02,0.1,cfs
thyroid multiclass imbalance.csv,0.02,0.1,chisquare
thyroid.csv,0.02,0.1,relief
thyroid5cn21.csv,0.02,0.1,relief
tic-tac-toe.data,0.02,0.1,relieff
titanic.csv,0.02,0.1,relief
trial.csv,0.02,0.1,GR
TUANDROMD.csv,0.02,0.1,relief
Turkish_music.csv,0.02,0.1,relieff
vehicle0.csv,0.02,0.1,relieff
vehicle1.csv,0.02,0.1,relieff
vehicle2.csv,0.02,0.1,fcbf
vehicle3.csv,0.02,0.1,relieff
Wholesale customers data.csv,0.02,0.1,fcbf
wine imbalance.csv,0.02,0.1,fcbf
wine.data,0.02,0.1,GR
wine5cn10-nc.csv,0.02,0.1,fcbf
winequality-red.csv,0.02,0.1,relief
winequality-white.csv,0.02,0.1,relieff
yeast-0-5-6-7-9_vs_4.csv,0.02,0.1,GR
yeast-1_vs_7.csv,0.02,0.1,relief
yeast-2_vs_4.csv,0.02,0.1,fcbf
yeast-2_vs_8.csv,0.02,0.1,GR
yeast.data,0.02,0.1,relieff
yeast1.csv,0.02,0.1,GR
yeast3.csv,0.02,0.1,relief
yeast4.csv,0.02,0.1,relief
yeast5.csv,0.02,0.1,fcbf
yeast5cn21.csv,0.02,0.1,cfs
yeast6.csv,0.02,0.1,relief
yeastimbalance.csv,0.02,0.1,cfs
zoo.data,0.02,0.1,MI
chronic_kidney_disease_full.csv,0.0,0.02,multisurf
Autism-Adolescent-Data.csv,0.0,0.02,relieff
SouthGermanCredit.asc,0.0,0.02,relieff
Z-Alizadeh sani dataset.xlsx,0.0,0.02,multisurf
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.0,0.02,relieff
non-verbal tourist data.csv,0.0,0.02,cfs
1year.csv,0.0,0.02,relieff
2year.csv,0.0,0.02,fcbf
3year.csv,0.0,0.02,relieff
4year.csv,0.0,0.02,multisurf
5year.csv,0.0,0.02,relieff
abalone.data,0.0,0.02,mrmr
abalone9-18.csv,0.0,0.02,relieff
adult.csv,0.0,0.02,mrmr
agaricus-lepiota.data,0.0,0.02,relieff
Algerian_forest_fires_dataset_UPDATE.csv,0.0,0.02,cfs
appendicitis.csv,0.0,0.02,GR
audit_risk.csv,0.0,0.02,relief
audit_trial.csv,0.0,0.02,relieff
Autism-Adult-Data.csv,0.0,0.02,cfs
Autism-Child-Data.csv,0.0,0.02,relieff
Automobile_data.csv,0.0,0.02,fcbf
automobileimbalance.csv,0.0,0.02,MI
balance-scale.data,0.0,0.02,chisquare
balancescaleimbalanced.csv,0.0,0.02,fcbf
bloodtransfusion.data,0.0,0.02,relief
bone-marrow.csv,0.0,0.02,relieff
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.0,0.02,relieff
breast-cancer-wisconsin.data,0.0,0.02,relieff
breastcancercoimbra.csv,0.0,0.02,MI
breastcancerimbalance.csv,0.0,0.02,fcbf
breastcancerwdbc.data,0.0,0.02,multisurf
brestcancerwpbc.data,0.0,0.02,relieff
bupa.data,0.0,0.02,relieff
burstheader.csv,0.0,0.02,multisurf
caesarian.csv,0.0,0.02,relieff
car.data,0.0,0.02,relieff
cargo2000_data_comma.csv,0.0,0.02,multisurf
cervical_behaviour.csv,0.0,0.02,relieff
cervical_risk_factors_cervical_cancer.csv,0.0,0.02,multisurf
Chemical Composion of Ceramic.csv,0.0,0.02,cfs
chesskr-vs-kp.data,0.0,0.02,MI
ckd-dataset-v2.csv,0.0,0.02,mrmr
climate_pop_failures.dat,0.0,0.02,GR
column_2C_weka.csv,0.0,0.02,relieff
column_3C_weka.csv,0.0,0.02,GR
congress_house-votes-84.data,0.0,0.02,relief
connect-4.data,0.0,0.02,relief
connectionist-bench.data,0.0,0.02,relief
contraceptive.data,0.0,0.02,GR
contraceptive5cn02.csv,0.0,0.02,relief
contraceptivemulticlass.csv,0.0,0.02,relief
creditapprovallimits.data,0.0,0.02,relieff
Cryotherapy.xlsx,0.0,0.02,fcbf
data_banknote_authentication.csv,0.0,0.02,GR
dermatology.data,0.0,0.02,cfs
divorce.csv,0.0,0.02,GR
Dry_Bean_Dataset.csv,0.0,0.02,multisurf
ecoli-0_vs_1.csv,0.0,0.02,relieff
ecoli-5cn01-nc.csv,0.0,0.02,relieff
ecoli.data,0.0,0.02,MI
ecoli1.csv,0.0,0.02,relief
ecoli2.csv,0.0,0.02,relieff
ecoli3.csv,0.0,0.02,cfs
ecoli4.csv,0.0,0.02,relief
Electical_stability.csv,0.0,0.02,GR
extention of Z-Alizadeh sani dataset.xlsx,0.0,0.02,multisurf
fertility_Diagnosis.data,0.0,0.02,multisurf
glass identification imbalance.csv,0.0,0.02,relieff
glass-0-1-2-3_vs_4-5-6.csv,0.0,0.02,GR
glass-0-1-6_vs_2.csv,0.0,0.02,relieff
glass-0-1-6_vs_5.csv,0.0,0.02,chisquare
glass.data,0.0,0.02,GR
glass0.csv,0.0,0.02,cfs
glass1.csv,0.0,0.02,relief
glass2.csv,0.0,0.02,chisquare
glass4.csv,0.0,0.02,GR
glass5.csv,0.0,0.02,chisquare
glass5cn10.csv,0.0,0.02,GR
glass6.csv,0.0,0.02,multisurf
Haberman imbalance.csv,0.0,0.02,GR
haberman.data,0.0,0.02,GR
Hayes-roth imbalance.csv,0.0,0.02,MI
hayes-roth.data,0.0,0.02,GR
hcc-data.data,0.0,0.02,multisurf
HCV-Egy-Data.csv,0.0,0.02,fcbf
hcvdat0.csv,0.0,0.02,cfs
heart_failure_clinical_records_dataset.csv,0.0,0.02,MI
highereducation.csv,0.0,0.02,relieff
horse.csv,0.0,0.02,MI
HTRU_2.csv,0.0,0.02,GR
Immunotherapy.xlsx,0.0,0.02,relieff
Indian Liver Patient Dataset (ILPD).csv,0.0,0.02,relieff
insurancedata2000.data,0.0,0.02,multisurf
ionosphere-5cn01-n.csv,0.0,0.02,cfs
ionosphere.data,0.0,0.02,MI
iris.data,0.0,0.02,GR
iris0.csv,0.0,0.02,GR
Iris5cn01nc.csv,0.0,0.02,GR
letter-recognition.data,0.0,0.02,relieff
Lymphography Multi-class Imbalanced data set.csv,0.0,0.02,cfs
lymphography.data,0.0,0.02,GR
mammographic_masses.data,0.0,0.02,GR
monks-1.csv,0.0,0.02,relieff
monks-2.csv,0.0,0.02,GR
monks-3.csv,0.0,0.02,GR
myocardical.data,0.0,0.02,MI
new-thyroid1.csv,0.0,0.02,GR
newthyroid.csv,0.0,0.02,cfs
newthyroid2.csv,0.0,0.02,GR
nursery.data,0.0,0.02,MI
ObesityDataSet_raw_and_data_sinthetic.csv,0.0,0.02,cfs
page-blocks-1-3_vs_4.csv,0.0,0.02,relieff
pageblocks_imbalanced.csv,0.0,0.02,GR
pageblocks5cn01-nc.csv,0.0,0.02,mrmr
parkinsons.data,0.0,0.02,relieff
Phishing Websites Data Set.csv,0.0,0.02,relief
PhishingData.csv,0.0,0.02,relief
Pima-5cn01-nc.csv,0.0,0.02,relieff
pima.csv,0.0,0.02,relief
pimaimbalanced.csv,0.0,0.02,GR
post-operative.csv,0.0,0.02,relief
primary-tumor.data,0.0,0.02,cfs
QSAR biodeg.csv,0.0,0.02,relief
Raisin_Dataset.csv,0.0,0.02,GR
seeds_dataset.data,0.0,0.02,multisurf
seismic-bumps.csv,0.0,0.02,relieff
SomervilleHappinessSurvey2015.csv,0.0,0.02,MI
sonar5cn19.csv,0.0,0.02,relief
soybean-small.data,0.0,0.02,cfs
spambase.data,0.0,0.02,relieff
SPECT.csv,0.0,0.02,multisurf
SPECTF.csv,0.0,0.02,relieff
starlog shuttle imbalanced.csv,0.0,0.02,GR
starlog vehicle sikhouettes.dat,0.0,0.02,fcbf
starlog_australian.dat,0.0,0.02,relieff
statlog_heart.csv,0.0,0.02,cfs
student-mat.csv,0.0,0.02,mrmr
student-por.csv,0.0,0.02,cfs
tae.data,0.0,0.02,mrmr
ThoraricSurgery.csv,0.0,0.02,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.0,0.02,cfs
thyroid multiclass imbalance.csv,0.0,0.02,chisquare
thyroid.csv,0.0,0.02,cfs
thyroid5cn21.csv,0.0,0.02,cfs
tic-tac-toe.data,0.0,0.02,relieff
titanic.csv,0.0,0.02,relief
trial.csv,0.0,0.02,relieff
TUANDROMD.csv,0.0,0.02,multisurf
Turkish_music.csv,0.0,0.02,multisurf
vehicle0.csv,0.0,0.02,relieff
vehicle1.csv,0.0,0.02,relieff
vehicle2.csv,0.0,0.02,multisurf
vehicle3.csv,0.0,0.02,relieff
Wholesale customers data.csv,0.0,0.02,chisquare
wine imbalance.csv,0.0,0.02,mrmr
wine.data,0.0,0.02,cfs
wine5cn10-nc.csv,0.0,0.02,fcbf
winequality-red.csv,0.0,0.02,mrmr
winequality-white.csv,0.0,0.02,relieff
yeast-0-5-6-7-9_vs_4.csv,0.0,0.02,GR
yeast-1_vs_7.csv,0.0,0.02,relieff
yeast-2_vs_4.csv,0.0,0.02,fcbf
yeast-2_vs_8.csv,0.0,0.02,GR
yeast.data,0.0,0.02,relieff
yeast1.csv,0.0,0.02,GR
yeast3.csv,0.0,0.02,relief
yeast4.csv,0.0,0.02,relieff
yeast5.csv,0.0,0.02,relieff
yeast5cn21.csv,0.0,0.02,cfs
yeast6.csv,0.0,0.02,relieff
yeastimbalance.csv,0.0,0.02,cfs
zoo.data,0.0,0.02,MI
chronic_kidney_disease_full.csv,0.06,0.06,GR
Autism-Adolescent-Data.csv,0.06,0.06,GR
SouthGermanCredit.asc,0.06,0.06,fcbf
Z-Alizadeh sani dataset.xlsx,0.06,0.06,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.06,0.06,GR
non-verbal tourist data.csv,0.06,0.06,chisquare
1year.csv,0.06,0.06,fcbf
2year.csv,0.06,0.06,fcbf
3year.csv,0.06,0.06,GR
4year.csv,0.06,0.06,fcbf
5year.csv,0.06,0.06,fcbf
abalone.data,0.06,0.06,chisquare
abalone9-18.csv,0.06,0.06,GR
adult.csv,0.06,0.06,MI
agaricus-lepiota.data,0.06,0.06,chisquare
Algerian_forest_fires_dataset_UPDATE.csv,0.06,0.06,GR
appendicitis.csv,0.06,0.06,GR
audit_risk.csv,0.06,0.06,relief
audit_trial.csv,0.06,0.06,GR
Autism-Adult-Data.csv,0.06,0.06,chisquare
Autism-Child-Data.csv,0.06,0.06,GR
Automobile_data.csv,0.06,0.06,fcbf
automobileimbalance.csv,0.06,0.06,MI
balance-scale.data,0.06,0.06,chisquare
balancescaleimbalanced.csv,0.06,0.06,chisquare
bloodtransfusion.data,0.06,0.06,fcbf
bone-marrow.csv,0.06,0.06,GR
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.06,0.06,GR
breast-cancer-wisconsin.data,0.06,0.06,chisquare
breastcancercoimbra.csv,0.06,0.06,MI
breastcancerimbalance.csv,0.06,0.06,fcbf
breastcancerwdbc.data,0.06,0.06,GR
brestcancerwpbc.data,0.06,0.06,fcbf
bupa.data,0.06,0.06,MI
burstheader.csv,0.06,0.06,GR
caesarian.csv,0.06,0.06,chisquare
car.data,0.06,0.06,chisquare
cargo2000_data_comma.csv,0.06,0.06,chisquare
cervical_behaviour.csv,0.06,0.06,fcbf
cervical_risk_factors_cervical_cancer.csv,0.06,0.06,GR
Chemical Composion of Ceramic.csv,0.06,0.06,GR
chesskr-vs-kp.data,0.06,0.06,chisquare
ckd-dataset-v2.csv,0.06,0.06,chisquare
climate_pop_failures.dat,0.06,0.06,GR
column_2C_weka.csv,0.06,0.06,GR
column_3C_weka.csv,0.06,0.06,GR
congress_house-votes-84.data,0.06,0.06,chisquare
connect-4.data,0.06,0.06,chisquare
connectionist-bench.data,0.06,0.06,relief
contraceptive.data,0.06,0.06,chisquare
contraceptive5cn02.csv,0.06,0.06,relief
contraceptivemulticlass.csv,0.06,0.06,relief
creditapprovallimits.data,0.06,0.06,GR
Cryotherapy.xlsx,0.06,0.06,fcbf
data_banknote_authentication.csv,0.06,0.06,GR
dermatology.data,0.06,0.06,relief
divorce.csv,0.06,0.06,chisquare
Dry_Bean_Dataset.csv,0.06,0.06,GR
ecoli-0_vs_1.csv,0.06,0.06,relief
ecoli-5cn01-nc.csv,0.06,0.06,relief
ecoli.data,0.06,0.06,GR
ecoli1.csv,0.06,0.06,relief
ecoli2.csv,0.06,0.06,relief
ecoli3.csv,0.06,0.06,relief
ecoli4.csv,0.06,0.06,GR
Electical_stability.csv,0.06,0.06,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.06,0.06,GR
fertility_Diagnosis.data,0.06,0.06,GR
glass identification imbalance.csv,0.06,0.06,fcbf
glass-0-1-2-3_vs_4-5-6.csv,0.06,0.06,GR
glass-0-1-6_vs_2.csv,0.06,0.06,GR
glass-0-1-6_vs_5.csv,0.06,0.06,chisquare
glass.data,0.06,0.06,GR
glass0.csv,0.06,0.06,MI
glass1.csv,0.06,0.06,relief
glass2.csv,0.06,0.06,GR
glass4.csv,0.06,0.06,GR
glass5.csv,0.06,0.06,chisquare
glass5cn10.csv,0.06,0.06,GR
glass6.csv,0.06,0.06,GR
Haberman imbalance.csv,0.06,0.06,GR
haberman.data,0.06,0.06,GR
Hayes-roth imbalance.csv,0.06,0.06,GR
hayes-roth.data,0.06,0.06,GR
hcc-data.data,0.06,0.06,MI
HCV-Egy-Data.csv,0.06,0.06,chisquare
hcvdat0.csv,0.06,0.06,GR
heart_failure_clinical_records_dataset.csv,0.06,0.06,MI
highereducation.csv,0.06,0.06,relief
horse.csv,0.06,0.06,MI
HTRU_2.csv,0.06,0.06,GR
Immunotherapy.xlsx,0.06,0.06,GR
Indian Liver Patient Dataset (ILPD).csv,0.06,0.06,fcbf
insurancedata2000.data,0.06,0.06,chisquare
ionosphere-5cn01-n.csv,0.06,0.06,relief
ionosphere.data,0.06,0.06,relief
iris.data,0.06,0.06,GR
iris0.csv,0.06,0.06,GR
Iris5cn01nc.csv,0.06,0.06,GR
letter-recognition.data,0.06,0.06,relief
Lymphography Multi-class Imbalanced data set.csv,0.06,0.06,cfs
lymphography.data,0.06,0.06,GR
mammographic_masses.data,0.06,0.06,GR
monks-1.csv,0.06,0.06,relieff
monks-2.csv,0.06,0.06,GR
monks-3.csv,0.06,0.06,GR
myocardical.data,0.06,0.06,GR
new-thyroid1.csv,0.06,0.06,GR
newthyroid.csv,0.06,0.06,GR
newthyroid2.csv,0.06,0.06,GR
nursery.data,0.06,0.06,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.06,0.06,fcbf
page-blocks-1-3_vs_4.csv,0.06,0.06,GR
pageblocks_imbalanced.csv,0.06,0.06,GR
pageblocks5cn01-nc.csv,0.06,0.06,GR
parkinsons.data,0.06,0.06,MI
Phishing Websites Data Set.csv,0.06,0.06,chisquare
PhishingData.csv,0.06,0.06,relief
Pima-5cn01-nc.csv,0.06,0.06,fcbf
pima.csv,0.06,0.06,relief
pimaimbalanced.csv,0.06,0.06,GR
post-operative.csv,0.06,0.06,GR
primary-tumor.data,0.06,0.06,relief
QSAR biodeg.csv,0.06,0.06,relief
Raisin_Dataset.csv,0.06,0.06,GR
seeds_dataset.data,0.06,0.06,MI
seismic-bumps.csv,0.06,0.06,fcbf
SomervilleHappinessSurvey2015.csv,0.06,0.06,MI
sonar5cn19.csv,0.06,0.06,relief
soybean-small.data,0.06,0.06,GR
spambase.data,0.06,0.06,GR
SPECT.csv,0.06,0.06,GR
SPECTF.csv,0.06,0.06,GR
starlog shuttle imbalanced.csv,0.06,0.06,chisquare
starlog vehicle sikhouettes.dat,0.06,0.06,fcbf
starlog_australian.dat,0.06,0.06,MI
statlog_heart.csv,0.06,0.06,cfs
student-mat.csv,0.06,0.06,GR
student-por.csv,0.06,0.06,chisquare
tae.data,0.06,0.06,MI
ThoraricSurgery.csv,0.06,0.06,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.06,0.06,GR
thyroid multiclass imbalance.csv,0.06,0.06,chisquare
thyroid.csv,0.06,0.06,chisquare
thyroid5cn21.csv,0.06,0.06,chisquare
tic-tac-toe.data,0.06,0.06,chisquare
titanic.csv,0.06,0.06,relief
trial.csv,0.06,0.06,GR
TUANDROMD.csv,0.06,0.06,chisquare
Turkish_music.csv,0.06,0.06,relieff
vehicle0.csv,0.06,0.06,fcbf
vehicle1.csv,0.06,0.06,fcbf
vehicle2.csv,0.06,0.06,fcbf
vehicle3.csv,0.06,0.06,fcbf
Wholesale customers data.csv,0.06,0.06,chisquare
wine imbalance.csv,0.06,0.06,GR
wine.data,0.06,0.06,GR
wine5cn10-nc.csv,0.06,0.06,fcbf
winequality-red.csv,0.06,0.06,relief
winequality-white.csv,0.06,0.06,GR
yeast-0-5-6-7-9_vs_4.csv,0.06,0.06,GR
yeast-1_vs_7.csv,0.06,0.06,fcbf
yeast-2_vs_4.csv,0.06,0.06,fcbf
yeast-2_vs_8.csv,0.06,0.06,GR
yeast.data,0.06,0.06,MI
yeast1.csv,0.06,0.06,GR
yeast3.csv,0.06,0.06,chisquare
yeast4.csv,0.06,0.06,fcbf
yeast5.csv,0.06,0.06,fcbf
yeast5cn21.csv,0.06,0.06,relief
